x, y, theta, stamp, 
-0.17954279482364655, -0.1707412600517273, -2.184206681446367, 1729804867404245345, 
-0.18630827963352203, -0.180893212556839, -2.1240882538793016, 1729804867502841718, 
-0.1921144723892212, -0.19076931476593018, -2.0721741907654434, 1729804867593789116, 
-0.19508180022239685, -0.1962926834821701, -2.0519895797551864, 1729804867643817213, 
-0.20389342308044434, -0.21373827755451202, -2.016373845650118, 1729804867804207261, 
-0.20900897681713104, -0.2243032455444336, -2.020443487342108, 1729804867902868859, 
-0.21369965374469757, -0.23369048535823822, -2.040307034160982, 1729804867993792361, 
-0.21907228231430054, -0.24376648664474487, -2.069169979346764, 1729804868093169277, 
-0.22534291446208954, -0.25485050678253174, -2.1127606094349756, 1729804868204803386, 
-0.23121587932109833, -0.264417439699173, -2.1566581272387584, 1729804868302851046, 
-0.2366029918193817, -0.2725194990634918, -2.200693960314098, 1729804868393896344, 
-0.243221715092659, -0.2812611162662506, -2.253129909206245, 1729804868492877805, 
-0.2506726384162903, -0.2900426685810089, -2.3099596975173147, 1729804868602604515, 
-0.2579043507575989, -0.2976532578468323, -2.3608994683015516, 1729804868702852396, 
-0.26481765508651733, -0.30439293384552, -2.402183251986281, 1729804868793807589, 
-0.27388349175453186, -0.31249624490737915, -2.447856782807873, 1729804868913847784, 
-0.2812538146972656, -0.31825563311576843, -2.47722268397641, 1729804869002939491, 
-0.2893821597099304, -0.32442161440849304, -2.5016586303954056, 1729804869103851443, 
-0.29685574769973755, -0.3299279510974884, -2.51500839847573, 1729804869193791296, 
-0.3048408627510071, -0.3355206549167633, -2.5205712970727974, 1729804869293974134, 
-0.3140751123428345, -0.34204068779945374, -2.5218172397305723, 1729804869404065029, 
-0.3223068416118622, -0.3478812575340271, -2.5176906713435625, 1729804869503794660, 
-0.32937148213386536, -0.35323506593704224, -2.5057180247707684, 1729804869594874917, 
-0.3367811441421509, -0.3588637411594391, -2.4890291283022674, 1729804869689904438, 
-0.3442971706390381, -0.3648533523082733, -2.4699118965995264, 1729804869789948636, 
-0.3526201546192169, -0.37184402346611023, -2.4489185059615335, 1729804869898915732, 
-0.3597441017627716, -0.37781208753585815, -2.427806884085565, 1729804869996821098, 
-0.36619359254837036, -0.3835042715072632, -2.4080720218094025, 1729804870089841568, 
-0.3730853199958801, -0.3898579478263855, -2.3852947654018983, 1729804870189641513, 
-0.3804387152194977, -0.3968355655670166, -2.3619805611155344, 1729804870298855028, 
-0.3866121768951416, -0.4032278060913086, -2.345758133059495, 1729804870398894444, 
-0.3920997977256775, -0.40900710225105286, -2.3337945615565037, 1729804870489956688, 
-0.399310439825058, -0.4170432686805725, -2.318928103652418, 1729804870608823142, 
-0.40465596318244934, -0.4232679605484009, -2.310292354609305, 1729804870699130888, 
-0.4105994403362274, -0.4298468828201294, -2.3063527465046163, 1729804870798887985, 
-0.41324084997177124, -0.43302446603775024, -2.3063066320006973, 1729804870848954368, 
-0.418583482503891, -0.43871864676475525, -2.3085608803935775, 1729804870938800011, 
-0.4248332679271698, -0.44529664516448975, -2.313912988636756, 1729804871048871171, 
-0.4305418133735657, -0.4512781798839569, -2.319494623995441, 1729804871148965300, 
-0.438992977142334, -0.4602488875389099, -2.3307750912764367, 1729804871293674636, 
-0.4445876181125641, -0.46584075689315796, -2.3391889764269655, 1729804871389738504, 
-0.45117637515068054, -0.4722467064857483, -2.3500749929244336, 1729804871504218888, 
-0.4562954008579254, -0.47751089930534363, -2.358567826012773, 1729804871594398666, 
-0.462615966796875, -0.48354029655456543, -2.3717491606060617, 1729804871710468428, 
-0.46694737672805786, -0.48761749267578125, -2.380454456188361, 1729804871790077986, 
-0.4735141396522522, -0.4936247766017914, -2.3901673354578437, 1729804871905048441, 
-0.47865188121795654, -0.4980561137199402, -2.3948198693913465, 1729804871994425484, 
-0.48503562808036804, -0.5041888952255249, -2.4000247025759585, 1729804872110732582, 
-0.4901535212993622, -0.5088343620300293, -2.402403811574015, 1729804872204264609, 
-0.4957510828971863, -0.5135728716850281, -2.405852284412793, 1729804872300895112, 
-0.5005072951316833, -0.5180603861808777, -2.405478978150304, 1729804872393825946, 
-0.5058553814888, -0.522846519947052, -2.404152440799979, 1729804872493563121, 
-0.5117660164833069, -0.5281270146369934, -2.401608902888549, 1729804872604296860, 
-0.5169052481651306, -0.533060610294342, -2.3984379492954817, 1729804872701901884, 
-0.5215281844139099, -0.5372350811958313, -2.395077217514019, 1729804872793852969, 
-0.5268512964248657, -0.5421153903007507, -2.3907752218761926, 1729804872893866092, 
-0.5323997735977173, -0.5474966764450073, -2.3867798069532378, 1729804873004150946, 
-0.5373761653900146, -0.5521274209022522, -2.3822107975189986, 1729804873101891191, 
-0.5419728755950928, -0.5565968751907349, -2.379836883121735, 1729804873193822015, 
-0.5467997193336487, -0.5612420439720154, -2.3760658803439476, 1729804873296281046, 
-0.551770031452179, -0.5660698413848877, -2.3716869319741027, 1729804873406306147, 
-0.5566259026527405, -0.5706738233566284, -2.3682609781148676, 1729804873502856447, 
-0.5607883930206299, -0.574965238571167, -2.3657301753043525, 1729804873593827629, 
-0.5663104057312012, -0.580337405204773, -2.3627514147076236, 1729804873713582379, 
-0.5676039457321167, -0.5816881656646729, -2.3622236810626362, 1729804873744065331, 
-0.574700653553009, -0.5887649655342102, -2.3607859028159477, 1729804873903897842, 
