x, y, theta, stamp, 
-0.9785004258155823, -0.9832258820533752, -2.5781779748345333, 1729804709894835941, 
-0.9796720147132874, -0.9839320182800293, -2.589871914286633, 1729804710004991204, 
-0.9807054400444031, -0.9846242070198059, -2.5780377919491366, 1729804710104881719, 
-0.98198401927948, -0.9854052066802979, -2.5648476720858655, 1729804710195834457, 
-0.9822165966033936, -0.9858382344245911, -2.530998237972187, 1729804710294829341, 
-0.9826403856277466, -0.9859185814857483, -2.500604036063832, 1729804710405474270, 
-0.9830949902534485, -0.9862123727798462, -2.4720554542957554, 1729804710504926194, 
-0.9834523797035217, -0.9863181114196777, -2.446082294794684, 1729804710595819046, 
-0.9834164977073669, -0.9863632917404175, -2.4179205833361577, 1729804710694934800, 
-0.983523428440094, -0.9864107966423035, -2.392920441553, 1729804710785066223, 
-0.9837945103645325, -0.9865430593490601, -2.36516593393434, 1729804710904868943, 
-0.9853892922401428, -0.9879697561264038, -2.3637333070272963, 1729804710995871117, 
